id,Park name,Observed on,Taxon name,URL,Number of observation photo,Image number,Tagged by,Flower_Genus,Flower_species,Flower_IDer,FLW_ID_Conf,Notes,project
196836374,Broward_Fern Forest Nature Center,7/9/2006,Erynnis horatius,https://www.inaturalist.org/observations/196836374,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
197090973,Broward_Tree Tops Park,8/8/2022,Anartia jatrophae,https://www.inaturalist.org/observations/197090973,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
197109216,Broward_Long Key Natural Area and Nature Center,6/3/2016,Marpesia petreus,https://www.inaturalist.org/observations/197109216,2,1,Noelle,Psychotria,nervosa,Toni,100%,NA,Thomas
197173586,Broward_Tree Tops Park,1/20/2024,Cymaenes tripunctus,https://www.inaturalist.org/observations/197173586,NA,NA,Thomas,NA,NA,NA,NA,Insect not on flower,NA
197491321,Broward_Quiet Waters Park,12/23/2023,Thorybes dorantes,https://www.inaturalist.org/observations/197491321,NA,NA,Thomas,NA,NA,NA,NA,on a dead twig,NA
197491406,Broward_Quiet Waters Park,1/1/2024,Danaus plexippus,https://www.inaturalist.org/observations/197491406,1,1,Lucas,Chromolaena,odorata,Toni,100%,NA,Thomas
197491466,Broward_Markham Park,12/31/2023,Phoebis philea,https://www.inaturalist.org/observations/197491466,NA,NA,Thomas,Cuphea,micropetala,Toni,100%,NA,NA
197491533,Broward_Markham Park,12/17/2023,Phoebis philea,https://www.inaturalist.org/observations/197491533,NA,NA,Thomas,Mannettia,cf bicolor,Lange,NA,NA,NA
197491611,Broward_Quiet Waters Park,1/13/2024,Thorybes dorantes,https://www.inaturalist.org/observations/197491611,1,1,Lucas,Richardia,grandiflora,Jake,100%,NA,Thomas
197643023,Plantation_Volunteer Park,8/27/2016,Anartia jatrophae,https://www.inaturalist.org/observations/197643023,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
197664217,Broward_Long Key Natural Area and Nature Center,8/27/2016,Danaus gilippus,https://www.inaturalist.org/observations/197664217,3,1,Noelle,Bidens,alba,Toni,100%,NA,Thomas
197745728,Broward_Quiet Waters Park,1/27/2024,Burnsius oileus,https://www.inaturalist.org/observations/197745728,1,1,Lucas,Richardia,grandiflora,Toni,100%,NA,Thomas
197983170,Broward_Markham Park,1/28/2024,Dryas iulia,https://www.inaturalist.org/observations/197983170,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
197983172,Broward_Markham Park,1/28/2024,Heliconius charithonia,https://www.inaturalist.org/observations/197983172,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
197983173,Broward_Markham Park,1/28/2024,Dryas iulia,https://www.inaturalist.org/observations/197983173,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
197983174,Broward_Markham Park,1/28/2024,Anartia jatrophae,https://www.inaturalist.org/observations/197983174,1,1,Tessa,Spermacoce,verticillata,Toni,100%,NA,Thomas
197983176,Broward_Markham Park,1/28/2024,Heliconius charithonia,https://www.inaturalist.org/observations/197983176,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
197983188,Broward_Markham Park,1/28/2024,Dione vanillae,https://www.inaturalist.org/observations/197983188,1,1,Tessa,Richardia,grandiflora,Toni,100%,NA,Thomas
197983189,Broward_Markham Park,1/28/2024,Danaus plexippus,https://www.inaturalist.org/observations/197983189,1,1,Tessa,Spermacoce,verticillata,Toni,100%,NA,Thomas
197983191,Broward_Markham Park,1/28/2024,Phoebis philea,https://www.inaturalist.org/observations/197983191,NA,NA,Thomas,Mannettia,cf bicolor,Lange,NA,NA,NA
197983192,Broward_Markham Park,1/28/2024,Phoebis philea,https://www.inaturalist.org/observations/197983192,NA,NA,Thomas,Salvia,coccinea,Lange,NA,NA,NA
198023870,Plantation_Plantation Preserve Park & Linear Trail,1/30/2024,Panoquina ocola,https://www.inaturalist.org/observations/198023870,1,1,MaryJo,Richardia,grandiflora,Toni,100%,NA,Thomas
198813140,Broward_Everglades Holiday Park,2/9/2024,Dione vanillae,https://www.inaturalist.org/observations/198813140,NA,NA,Thomas,Richardia,grandiflora,Toni,100%,NA,NA
199019870,Broward_Markham Park,1/28/2024,Danaus gilippus,https://www.inaturalist.org/observations/199019870,1,1,Tessa,Aloysia,virgata,Toni,100%,NA,Thomas
199019874,Broward_Markham Park,1/28/2024,Danaus plexippus,https://www.inaturalist.org/observations/199019874,1,1,Tessa,Ageratum,NA,Toni,100%,NA,Thomas
199019877,Broward_Markham Park,1/28/2024,Phoebis philea,https://www.inaturalist.org/observations/199019877,NA,NA,Thomas,Mannettia,cf bicolor,Lange,NA,NA,NA
199019879,Broward_Markham Park,1/28/2024,Phoebis philea,https://www.inaturalist.org/observations/199019879,NA,NA,Thomas,Mannettia,cf bicolor,Lange,NA,NA,NA
199019884,Broward_Markham Park,1/28/2024,Danaus gilippus,https://www.inaturalist.org/observations/199019884,1,1,Tessa,Aloysia,virgata,Toni,100%,NA,Thomas
199019897,Broward_Markham Park,1/28/2024,Heliconius charithonia,https://www.inaturalist.org/observations/199019897,NA,NA,Thomas,Lamiaceae,NA,Lange,NA,NA,NA
199019902,Broward_Markham Park,1/28/2024,Heliconius charithonia,https://www.inaturalist.org/observations/199019902,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
199024367,Broward_Markham Park,1/28/2024,Apis mellifera,https://www.inaturalist.org/observations/199024367,1,1,Tessa,Spermacoce,verticillata,Toni,100%,NA,Thomas
199024410,Broward_Markham Park,1/28/2024,Syngamia florella,https://www.inaturalist.org/observations/199024410,1,1,Tessa,Spermacoce,verticillata,Toni,100%,NA,Thomas
199024424,Broward_Markham Park,1/28/2024,Dryas iulia,https://www.inaturalist.org/observations/199024424,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
199024432,Broward_Markham Park,1/28/2024,Danaus plexippus,https://www.inaturalist.org/observations/199024432,1,1,Tessa,Ageratum,NA,Toni,100%,NA,Thomas
199024468,Broward_Markham Park,1/28/2024,Burnsius oileus,https://www.inaturalist.org/observations/199024468,1,1,Tessa,Richardia,grandiflora,Toni,100%,NA,Thomas
199026497,Broward_Quiet Waters Park,2/10/2024,Heliconius charithonia,https://www.inaturalist.org/observations/199026497,1,1,Lucas,Bidens,alba,Toni,100%,NA,Thomas
199033063,Broward_Quiet Waters Park,2/11/2024,Anartia jatrophae,https://www.inaturalist.org/observations/199033063,1,1,Lucas,Richardia,grandiflora,Toni,100%,NA,Thomas
199046445,Broward_Markham Park,1/28/2024,Anartia jatrophae,https://www.inaturalist.org/observations/199046445,NA,NA,Thomas,Spermacoce,verticillata,Adam,100%,NA,NA
199046447,Broward_Markham Park,1/28/2024,Erynnis horatius,https://www.inaturalist.org/observations/199046447,2,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
199046448,Broward_Markham Park,1/28/2024,Erynnis horatius,https://www.inaturalist.org/observations/199046448,3,2,Tessa,Bidens,alba,Toni,100%,NA,Thomas
199104108,Broward_Quiet Waters Park,12/31/2023,Marpesia petreus,https://www.inaturalist.org/observations/199104108,1,1,Lucas,Chromolaena,odorata,Toni,100%,NA,Thomas
199239799,Broward_Anne Kolb Nature Center,2/13/2024,Phocides pigmalion,https://www.inaturalist.org/observations/199239799,3,2,Tessa,Richardia,grandiflora,Jake,100%,NA,Thomas
199779673,Broward_Fern Forest Nature Center,10/31/2023,Marpesia petreus,https://www.inaturalist.org/observations/199779673,NA,NA,Thomas,Verbesina,virginica,Toni,100%,NA,NA
200029854,Broward_Long Key Natural Area and Nature Center,2/21/2024,Erynnis horatius,https://www.inaturalist.org/observations/200029854,2,1,Noelle,Richardia,grandiflora,Toni,100%,NA,Thomas
200363588,Broward_Tradewinds Park,2/24/2024,Heliconius charithonia,https://www.inaturalist.org/observations/200363588,1,1,Lucas,Euphorbia,punicea,Lange,NA,NA,Thomas
200363590,Broward_Tradewinds Park,2/24/2024,Heraclides cresphontes,https://www.inaturalist.org/observations/200363590,1,1,Lucas,Clerodendrum,cf x speciosum?,Lange,NA,NA,Thomas
200363598,Broward_Tradewinds Park,2/24/2024,Apis mellifera,https://www.inaturalist.org/observations/200363598,1,1,Lucas,Pseudogynoxys,chenopodioides,Toni,100%,NA,Thomas
200363636,Broward_Tradewinds Park,2/24/2024,Danaus plexippus,https://www.inaturalist.org/observations/200363636,1,1,Lucas,Pentas,lanceolata,Toni,100%,NA,Thomas
200452911,Broward_Markham Park,2/25/2024,Phoebis philea,https://www.inaturalist.org/observations/200452911,NA,NA,Thomas,Calliandra,haematocephala,Lange,NA,NA,NA
200577174,Plantation_Volunteer Park,2/26/2024,Apis mellifera,https://www.inaturalist.org/observations/200577174,NA,NA,Thomas,Richardia,grandiflora,Toni,100%,NA,NA
200914634,Broward_Markham Park,3/1/2024,Heliconius charithonia,https://www.inaturalist.org/observations/200914634,3,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
200916986,Broward_Markham Park,3/1/2024,Dryas iulia,https://www.inaturalist.org/observations/200916986,1,1,Tessa,Richardia,grandiflora,Toni,100%,NA,Thomas
201027396,Broward_Plantation Heritage Park,3/2/2024,Anartia jatrophae,https://www.inaturalist.org/observations/201027396,NA,NA,Thomas,Richardia,grandiflora,Toni,100%,NA,NA
201047148,Coconut Creek_George S. Gerber Memorial Park,3/2/2024,Heliconius charithonia,https://www.inaturalist.org/observations/201047148,NA,NA,Thomas,Asclepias,curassavica,Toni,100%,NA,NA
201152526,Broward_Markham Park,3/3/2024,Dryas iulia,https://www.inaturalist.org/observations/201152526,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
201152684,Broward_Markham Park,3/3/2024,Panoquina ocola,https://www.inaturalist.org/observations/201152684,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
201152819,Broward_Markham Park,3/3/2024,Heliconius charithonia,https://www.inaturalist.org/observations/201152819,2,2,Tessa,Bidens,alba,Toni,100%,NA,Thomas
201156228,Broward_Markham Park,3/3/2024,Dryas iulia,https://www.inaturalist.org/observations/201156228,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
201157398,Broward_Markham Park,3/3/2024,Danaus eresimus,https://www.inaturalist.org/observations/201157398,1,1,Tessa,Ageratum,conyzioides,Lange,NA,NA,Thomas
201158146,Broward_Markham Park,3/3/2024,Danaus plexippus,https://www.inaturalist.org/observations/201158146,2,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
201158647,Broward_Markham Park,3/3/2024,Danaus eresimus,https://www.inaturalist.org/observations/201158647,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
201400389,Fort Lauderdale_Snyder Park,3/5/2024,Danaus plexippus,https://www.inaturalist.org/observations/201400389,4,1,Lucas,Jatropha,integerrima,Lange,NA,NA,Thomas
201484122,Fort Lauderdale_Snyder Park,3/6/2024,Heraclides cresphontes,https://www.inaturalist.org/observations/201484122,1,1,Lucas,Cestrum,diurnum,Toni,100%,NA,Thomas
201920134,Broward_Markham Park,3/9/2024,Cymaenes tripunctus,https://www.inaturalist.org/observations/201920134,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
201922039,Broward_Markham Park,3/9/2024,Eurema daira,https://www.inaturalist.org/observations/201922039,1,1,Tessa,Borreria,diacrodonta,Lange,NA,NA,Thomas
201922070,Broward_Markham Park,3/9/2024,Danaus eresimus,https://www.inaturalist.org/observations/201922070,2,1,Tessa,Conoclinium,coalestinum,Adam,<80%,NA,Thomas
201922072,Broward_Markham Park,3/9/2024,Danaus eresimus,https://www.inaturalist.org/observations/201922072,NA,NA,Thomas,Ageratum,conyzioides,Lange,NA,NA,NA
201922081,Broward_Markham Park,3/9/2024,Danaus eresimus,https://www.inaturalist.org/observations/201922081,1,1,Tessa,Coreopsis,sp.,Lange,NA,NA,Thomas
201956584,Broward_Vista View Park,3/10/2024,Heliconius charithonia,https://www.inaturalist.org/observations/201956584,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
202237549,Fort Lauderdale_Snyder Park,3/11/2024,Danaus plexippus,https://www.inaturalist.org/observations/202237549,1,1,Lucas,Asclepias,curassavica,Toni,100%,NA,Thomas
203127598,Broward_Markham Park,3/19/2024,Danaus eresimus,https://www.inaturalist.org/observations/203127598,1,1,Tessa,Ageratum,NA,Toni,<80%,NA,Thomas
203275176,Broward_Tree Tops Park,4/30/2019,Burnsius oileus,https://www.inaturalist.org/observations/203275176,1,1,Lucas,Spermacoce,verticillata,Adam,100%,NA,Thomas
203275179,Broward_Tree Tops Park,4/30/2019,Erynnis horatius,https://www.inaturalist.org/observations/203275179,1,1,Lucas,Spermacoce,verticillata,Toni,100%,NA,Thomas
204236672,Broward_Markham Park,3/1/2024,Danaus plexippus,https://www.inaturalist.org/observations/204236672,2,1,Tessa,Asclepias,curassavica,Toni,100%,NA,Thomas
204631870,Broward_Quiet Waters Park,3/30/2024,Apis mellifera,https://www.inaturalist.org/observations/204631870,4,1,Tessa,Erigeron,quercifolius,Toni,100%,NA,Thomas
204631873,Broward_Quiet Waters Park,3/30/2024,Halictus poeyi,https://www.inaturalist.org/observations/204631873,NA,NA,Thomas,Erigeron,quercifolius,Toni,100%,NA,NA
204829285,Plantation_Hoffman Park,3/31/2024,Dione vanillae,https://www.inaturalist.org/observations/204829285,1,1,Thomas,Pentas,lanceolata,Toni,100%,NA,Thomas
205285536,Broward_Military Trail Nature Area,4/2/2024,Danaus plexippus,https://www.inaturalist.org/observations/205285536,1,1,MaryJo,Bidens,alba,Toni,100%,NA,Thomas
205286237,Broward_Crystal Lake Sand Pine Scrub,4/2/2024,Erynnis horatius,https://www.inaturalist.org/observations/205286237,1,1,Thomas,Bidens,alba,Toni,100%,NA,Thomas
205525456,Broward_Markham Park,4/5/2024,Eurema daira,https://www.inaturalist.org/observations/205525456,NA,NA,Thomas,Richardia,grandiflora,Toni,100%,NA,NA
205567019,Broward_Crystal Lake Sand Pine Scrub,4/2/2024,Agapostemon splendens,https://www.inaturalist.org/observations/205567019,1,1,Tessa,Opuntia,austrina,Lange,NA,NA,Thomas
205749848,Fort Lauderdale_Snyder Park,4/6/2024,Marpesia petreus,https://www.inaturalist.org/observations/205749848,4,1,Lucas,Richardia,grandiflora,Toni,100%,NA,Thomas
205908408,Broward_Markham Park,4/7/2024,Ascia monuste,https://www.inaturalist.org/observations/205908408,1,1,Tessa,Gaillardia,pulchella,Toni,100%,NA,Thomas
205908410,Broward_Markham Park,4/7/2024,Danaus eresimus,https://www.inaturalist.org/observations/205908410,1,1,Tessa,Ageratum,NA,Toni,<80%,NA,Thomas
205908412,Broward_Markham Park,4/7/2024,Dryas iulia,https://www.inaturalist.org/observations/205908412,1,1,Tessa,Psychotria,nervosa,Toni,100%,NA,Thomas
205908415,Broward_Markham Park,4/7/2024,Phoebis philea,https://www.inaturalist.org/observations/205908415,1,1,Tessa,Lonicera,sempervirens,Toni,100%,NA,Thomas
205908416,Broward_Markham Park,4/7/2024,Danaus eresimus,https://www.inaturalist.org/observations/205908416,1,1,Tessa,Ageratum,NA,Toni,<80%,NA,Thomas
205908444,Broward_Markham Park,4/7/2024,Dione vanillae,https://www.inaturalist.org/observations/205908444,1,1,Tessa,Lantana,strigocamara,Toni,100%,NA,Thomas
206788958,Broward_Tradewinds Park,4/4/2024,Marpesia petreus,https://www.inaturalist.org/observations/206788958,NA,NA,Thomas,Coccoloba,uvifera,Lange,NA,NA,NA
206859157,Broward_Markham Park,12/1/2015,Asbolis capucinus,https://www.inaturalist.org/observations/206859157,1,1,Tessa,Turnera,ulmifolia,Toni,100%,NA,Thomas
207316537,Broward_Snake Warriors Island,4/11/2024,Hylephila phyleus,https://www.inaturalist.org/observations/207316537,NA,NA,Thomas,Richardia,grandiflora,Toni,100%,NA,NA
207316960,Broward_Snake Warriors Island,4/11/2024,Hylephila phyleus,https://www.inaturalist.org/observations/207316960,NA,NA,Thomas,Richardia,grandiflora,Toni,100%,NA,NA
208655279,Broward_Vista View Park,5/21/2016,Eurema daira,https://www.inaturalist.org/observations/208655279,NA,NA,Thomas,NA,NA,NA,NA,NA,NA
208693932,Fort Lauderdale_Snyder Park,4/22/2024,Dione vanillae,https://www.inaturalist.org/observations/208693932,1,1,Lucas,Stachytarpheta,jamaicensis,Toni,100%,NA,Thomas
208721067,Broward_Quiet Waters Park,4/21/2024,Chlorostrymon maesites,https://www.inaturalist.org/observations/208721067,1,1,Noelle,Coccoloba,uvifera,Lange,NA,NA,Thomas
208764970,Plantation_Plantation Preserve Park & Linear Trail,4/16/2024,Danaus plexippus,https://www.inaturalist.org/observations/208764970,NA,NA,Thomas,Pontederia,cordata,Toni,100%,NA,NA
208764981,Plantation_Plantation Preserve Park & Linear Trail,4/16/2024,Marpesia petreus,https://www.inaturalist.org/observations/208764981,1,1,MaryJo,Psychotria,nervosa,Toni,100%,NA,Thomas
208764986,Plantation_Plantation Preserve Park & Linear Trail,4/16/2024,Erynnis horatius,https://www.inaturalist.org/observations/208764986,1,1,Thomas,Hamelia,patens,Toni,100%,NA,Thomas
209716084,Broward_Tree Tops Park,4/26/2024,Erynnis horatius,https://www.inaturalist.org/observations/209716084,1,1,Lucas,Bidens,alba,Toni,100%,NA,Thomas
209720373,Broward_Tree Tops Park,4/26/2024,Erynnis horatius,https://www.inaturalist.org/observations/209720373,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
209721697,Broward_Tree Tops Park,4/26/2024,Anartia jatrophae,https://www.inaturalist.org/observations/209721697,1,1,Lucas,Dracaena,hyacinthoides,Lange,NA,NA,Thomas
210306180,Broward_Military Trail Nature Area,4/27/2024,Apis mellifera,https://www.inaturalist.org/observations/210306180,1,1,MaryJo,Spermacoce,verticillata,Toni,100%,NA,Thomas
210372134,Broward_Fern Forest Nature Center,4/27/2024,Erynnis horatius,https://www.inaturalist.org/observations/210372134,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
211015111,Davie_Wolf Lake Park,4/27/2024,Syngamia florella,https://www.inaturalist.org/observations/211015111,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
211015117,Davie_Wolf Lake Park,4/27/2024,Marpesia petreus,https://www.inaturalist.org/observations/211015117,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
211015145,Davie_Wolf Lake Park,4/27/2024,Danaus plexippus,https://www.inaturalist.org/observations/211015145,NA,NA,Thomas,Asclepias,curassavica,Toni,100%,NA,NA
211314164,Broward_Military Trail Nature Area,4/28/2024,Heliconius charithonia,https://www.inaturalist.org/observations/211314164,1,1,MaryJo,Bidens,alba,Toni,100%,NA,Thomas
211911139,Broward_Markham Park,4/27/2024,Thorybes dorantes,https://www.inaturalist.org/observations/211911139,1,1,Tessa,Bidens,alba,Toni,100%,NA,Thomas
211912727,Broward_Markham Park,4/27/2024,Cymaenes tripunctus,https://www.inaturalist.org/observations/211912727,1,1,Tessa,Richardia,grandiflora,Toni,100%,NA,Thomas
211913662,Broward_Markham Park,4/27/2024,Danaus eresimus,https://www.inaturalist.org/observations/211913662,1,1,Tessa,Asclepias,curassavica,Toni,100%,NA,Thomas
211917657,Broward_Markham Park,4/27/2024,Danaus plexippus,https://www.inaturalist.org/observations/211917657,1,1,Tessa,Psychotria,nervosa,Toni,100%,NA,Thomas
212045216,Plantation_Volunteer Park,4/29/2024,Apis mellifera,https://www.inaturalist.org/observations/212045216,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
212062357,Broward_Military Trail Nature Area,4/25/2024,Dryas iulia,https://www.inaturalist.org/observations/212062357,1,1,MaryJo,Bidens,alba,Adam,100%,NA,Thomas
212352767,Broward_Highlands Scrub Natural Area,4/30/2024,Apis mellifera,https://www.inaturalist.org/observations/212352767,NA,NA,Thomas,Opuntia,stricta,Toni,100%,NA,NA
212390608,Broward_Woodmont Natural Area,4/30/2024,Marpesia petreus,https://www.inaturalist.org/observations/212390608,4,2,MaryJo,Psychotria,nervosa,Toni,100%,NA,Thomas
212398699,Broward_Military Trail Nature Area,4/25/2024,Danaus plexippus,https://www.inaturalist.org/observations/212398699,1,1,MaryJo,Bidens,alba,Toni,100%,NA,Thomas
212398951,Broward_Military Trail Nature Area,4/25/2024,Dryas iulia,https://www.inaturalist.org/observations/212398951,1,1,MaryJo,Bidens,alba,Toni,100%,NA,Thomas
212399558,Broward_Military Trail Nature Area,4/25/2024,Heliconius charithonia,https://www.inaturalist.org/observations/212399558,NA,NA,Thomas,Bidens,alba,Lange,NA,NA,NA
